log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,time_forward
-5.606074333190918,5.023765563964844,6.5480427742004395,-6.5480427742004395,5.023765563964844,6.5480427742004395,-6.5480427742004395,0.0,nan,0,4,,,,,,,
-5.606074333190918,5.697345733642578,6.44992733001709,-6.44992733001709,5.697345733642578,6.44992733001709,-6.44992733001709,,,1,9,17.593860626220703,0.0022548437118530273,-8.001487731933594,2.256908655166626,17.593860626220703,0.0022548437118530273,
-5.606074333190918,3.7988665103912354,6.374356269836426,-6.374356269836426,3.7988662719726562,6.374356269836426,-6.374356269836426,,,2,14,,,,,,,
-5.606074333190918,4.866504669189453,6.314962387084961,-6.314962387084961,4.866504669189453,6.314962387084961,-6.314962387084961,,,3,19,,,,,,,
-5.606074333190918,5.013847351074219,6.265951633453369,-6.265951633453369,5.013847351074219,6.265951633453369,-6.265951633453369,,,4,24,,,,,,,
-5.606074333190918,9.205913543701172,6.223268985748291,-6.223268985748291,9.205913543701172,6.223268985748291,-6.223268985748291,0.0,nan,5,29,,,,,,,
-5.606074333190918,5.290317535400391,6.1849822998046875,-6.1849822998046875,5.290317535400391,6.1849822998046875,-6.1849822998046875,,,6,34,,,,,,,
-5.606074333190918,3.1668663024902344,6.149649620056152,-6.149649620056152,3.1668663024902344,6.149649620056152,-6.149649620056152,,,7,39,,,,,,,
-5.606074333190918,5.655670166015625,6.11711311340332,-6.11711311340332,5.655670166015625,6.11711311340332,-6.11711311340332,,,8,44,,,,,,,
,,5.236329555511475,-5.236329555511475,,,,,,9,49,,,,,,,2.1587610244750977
-5.606074333190918,5.149555206298828,6.087357997894287,-6.087357997894287,5.149555206298828,6.087357997894287,-6.087357997894287,,,9,49,,,,,,,
-5.606074333190918,2.4291038513183594,6.060173034667969,-6.060173034667969,2.4291038513183594,6.060173034667969,-6.060173034667969,0.0,nan,10,54,,,,,,,
-5.606074333190918,5.9871673583984375,6.034946918487549,-6.034946918487549,5.9871673583984375,6.034946918487549,-6.034946918487549,,,11,59,22.011089324951172,0.0014635324478149414,-6.771190643310547,1.001942753791809,22.011089324951172,0.0014635324478149414,
-5.606074333190918,5.189228057861328,6.011099338531494,-6.011099338531494,5.189228057861328,6.011099338531494,-6.011099338531494,,,12,64,,,,,,,
-5.606074333190918,5.07354736328125,5.988680362701416,-5.988680362701416,5.07354736328125,5.988680362701416,-5.988680362701416,,,13,69,,,,,,,
-5.606074333190918,5.443859100341797,5.96705961227417,-5.96705961227417,5.443859100341797,5.96705961227417,-5.96705961227417,,,14,74,,,,,,,
-5.606074333190918,5.387401580810547,5.946565628051758,-5.946565628051758,5.387401580810547,5.946565628051758,-5.946565628051758,0.0,nan,15,79,,,,,,,
-5.606074333190918,4.887962341308594,5.927225589752197,-5.927225589752197,4.887962341308594,5.927225589752197,-5.927225589752197,,,16,84,,,,,,,
-5.606074333190918,5.478572845458984,5.908240795135498,-5.908240795135498,5.478572845458984,5.908240795135498,-5.908240795135498,,,17,89,,,,,,,
-5.606074333190918,6.358432769775391,5.890593528747559,-5.890593528747559,6.358432769775391,5.890593528747559,-5.890593528747559,,,18,94,,,,,,,
,,5.047368049621582,-5.047368049621582,,,,,,19,99,,,,,,,2.125382423400879
-5.606074333190918,3.177642822265625,5.8738603591918945,-5.8738603591918945,3.177642822265625,5.8738603591918945,-5.8738603591918945,,,19,99,,,,,,,
-5.606074333190918,5.162715911865234,5.858190059661865,-5.858190059661865,5.162715911865234,5.858190059661865,-5.858190059661865,0.0,nan,20,104,,,,,,,
-5.606074333190918,6.05621337890625,5.8433685302734375,-5.8433685302734375,6.05621337890625,5.8433685302734375,-5.8433685302734375,,,21,109,22.979068756103516,0.0009415149688720703,-6.196962356567383,0.4671633839607239,22.979068756103516,0.0009415149688720703,
-5.606074333190918,5.2387237548828125,5.829456806182861,-5.829456806182861,5.2387237548828125,5.829456806182861,-5.829456806182861,,,22,114,,,,,,,
-5.606074333190918,5.088043212890625,5.816467761993408,-5.816467761993408,5.088043212890625,5.816467761993408,-5.816467761993408,,,23,119,,,,,,,
-5.606074333190918,4.816532135009766,5.804481029510498,-5.804481029510498,4.816532135009766,5.804481029510498,-5.804481029510498,,,24,124,,,,,,,
-5.606074333190918,9.34457778930664,5.793384552001953,-5.793384552001953,9.34457778930664,5.793384552001953,-5.793384552001953,0.0,nan,25,129,,,,,,,
-5.606074333190918,4.328727722167969,5.783638000488281,-5.783638000488281,4.328727722167969,5.783638000488281,-5.783638000488281,,,26,134,,,,,,,
-5.606074333190918,5.040645599365234,5.774720668792725,-5.774720668792725,5.040645599365234,5.774720668792725,-5.774720668792725,,,27,139,,,,,,,
-5.606074333190918,6.014537811279297,5.7664031982421875,-5.7664031982421875,6.014537811279297,5.7664031982421875,-5.7664031982421875,,,28,144,,,,,,,
,,4.949447154998779,-4.949447154998779,,,,,,29,149,,,,,,,0.7491707801818848
-5.606074333190918,4.599952697753906,5.759126663208008,-5.759126663208008,4.599952697753906,5.759126663208008,-5.759126663208008,,,29,149,,,,,,,
-5.606074333190918,5.925559997558594,5.752863883972168,-5.752863883972168,5.925559997558594,5.752863883972168,-5.752863883972168,0.0,nan,30,154,,,,,,,
