log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
,,16.897823333740234,,,,,79,1599,,,,,,,-10.474495887756348,6.42332649230957,-16.897823333740234,-16.897823333740234,9.208041191101074
-5.606074333190918,4.962253570556641,10.070846557617188,-10.070846557617188,5.432253360748291,10.070846557617188,-10.070846557617188,79,1599,,,,,,,,,,,
-5.606074333190918,5.146598815917969,9.93502426147461,-9.93502426147461,5.591506481170654,9.935023307800293,-9.935023307800293,80,1619,,,,,,,,,,,
-5.606074333190918,4.717540740966797,10.132198333740234,-10.132198333740234,5.25540018081665,10.132198333740234,-10.132198333740234,81,1639,141.94659423828125,0.026318907737731934,-4.884641647338867,-0.726626992225647,141.94659423828125,0.026318907737731934,,,,,
,,16.38932991027832,,,,,82,1649,,,,,,,-9.96871566772461,6.420614242553711,-16.38932991027832,-16.38932991027832,5.865469455718994
-5.606074333190918,5.3211212158203125,9.94739055633545,-9.94739055633545,6.1206955909729,9.947388648986816,-9.947388648986816,82,1659,,,,,,,,,,,
-5.606074333190918,5.077171325683594,10.171048164367676,-10.171048164367676,5.5228271484375,10.171048164367676,-10.171048164367676,83,1679,,,,,,,,,,,
,,17.57452392578125,,,,,84,1699,,,,,,,-11.036909103393555,6.537613868713379,-17.57452392578125,-17.57452392578125,8.979702949523926
-5.606074333190918,5.013275623321533,10.285246849060059,-10.285246849060059,5.48831033706665,10.285246849060059,-10.285246849060059,84,1699,,,,,,,,,,,
-5.606074333190918,4.952812671661377,10.420714378356934,-10.420714378356934,5.466115474700928,10.420714378356934,-10.420714378356934,85,1719,,,,,,,,,,,
-5.606074333190918,5.243396282196045,10.600995063781738,-10.600995063781738,5.713003635406494,10.600996971130371,-10.600996971130371,86,1739,,,,,,,,,,,
,,16.51605224609375,,,,,87,1749,,,,,,,-10.146061897277832,6.369991302490234,-16.51605224609375,-16.51605224609375,5.897367477416992
-5.606074333190918,4.973601818084717,10.20812702178955,-10.20812702178955,5.453470706939697,10.20812702178955,-10.20812702178955,87,1759,,,,,,,,,,,
