log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,time_forward
-4.454781532287598,8.242416381835938,4.943832874298096,-4.943832874298096,8.242416381835938,4.943832874298096,-4.943832874298096,,,28,144,,,,,,,
,,3.925375461578369,-3.925375461578369,,,,,,29,149,,,,,,,1.2233257293701172
-4.454781532287598,8.42905044555664,4.885118007659912,-4.885118007659912,8.42905044555664,4.885118007659912,-4.885118007659912,,,29,149,,,,,,,
-4.454781532287598,8.30698013305664,4.836897850036621,-4.836897850036621,8.30698013305664,4.836897850036621,-4.836897850036621,0.0,nan,30,154,,,,,,,
-4.454781532287598,13.119601249694824,4.801411151885986,-4.801411151885986,13.11960220336914,4.801411151885986,-4.801411151885986,,,31,159,34.72185134887695,7.021427154541016e-05,-5.736713886260986,0.9869966506958008,34.72185134887695,7.021427154541016e-05,
-4.454781532287598,12.664318084716797,4.7760329246521,-4.7760329246521,12.664318084716797,4.7760329246521,-4.7760329246521,,,32,164,,,,,,,
-4.454781532287598,11.021709442138672,4.757232189178467,-4.757232189178467,11.021709442138672,4.757232189178467,-4.757232189178467,,,33,169,,,,,,,
-4.454781532287598,9.935665130615234,4.741943836212158,-4.741943836212158,9.935665130615234,4.741943836212158,-4.741943836212158,,,34,174,,,,,,,
-4.454781532287598,12.913227081298828,4.726235389709473,-4.726235389709473,12.913227081298828,4.726235389709473,-4.726235389709473,0.0,nan,35,179,,,,,,,
-4.454781532287598,9.093952178955078,4.713958740234375,-4.713958740234375,9.093952178955078,4.713958740234375,-4.713958740234375,,,36,184,,,,,,,
