log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,time_forward
-5.606074810028076,8.644676208496094,6.093253135681152,-6.093253135681152,8.644676208496094,6.093253135681152,-6.093253135681152,,,32,164,,,,,,,
-5.606074810028076,14.191819190979004,6.066779136657715,-6.066779136657715,14.191818237304688,6.066779136657715,-6.066779136657715,,,33,169,,,,,,,
-5.606074810028076,9.670352935791016,6.0438079833984375,-6.0438079833984375,9.670352935791016,6.0438079833984375,-6.0438079833984375,,,34,174,,,,,,,
-5.606074810028076,9.40103530883789,6.024002552032471,-6.024002552032471,9.40103530883789,6.024002552032471,-6.024002552032471,0.0,nan,35,179,,,,,,,
-5.606074810028076,12.418556213378906,6.009129524230957,-6.009129524230957,12.418556213378906,6.009129524230957,-6.009129524230957,,,36,184,,,,,,,
-5.606074810028076,11.985588073730469,5.996257305145264,-5.996257305145264,11.985588073730469,5.996257305145264,-5.996257305145264,,,37,189,,,,,,,
-5.606074810028076,10.910892486572266,5.9861040115356445,-5.9861040115356445,10.910892486572266,5.9861040115356445,-5.9861040115356445,,,38,194,,,,,,,
,,3.233668804168701,-3.233668804168701,,,,,,39,199,,,,,,,1.0279417037963867
-5.606074810028076,11.11907958984375,5.978769302368164,-5.978769302368164,11.11907958984375,5.978769302368164,-5.978769302368164,,,39,199,,,,,,,
-5.606074810028076,10.160541534423828,5.969759464263916,-5.969759464263916,10.160541534423828,5.969759464263916,-5.969759464263916,0.0,nan,40,204,,,,,,,
-5.606074810028076,14.065265655517578,5.962477684020996,-5.962477684020996,14.065265655517578,5.962477684020996,-5.962477684020996,,,41,209,44.10552978515625,0.00024497509002685547,-6.598031044006348,0.9762230515480042,44.10552978515625,0.00024497509002685547,
-5.606074810028076,12.078189849853516,5.956838607788086,-5.956838607788086,12.078189849853516,5.956838607788086,-5.956838607788086,,,42,214,,,,,,,
-5.606074810028076,7.011985778808594,5.951275825500488,-5.951275825500488,7.011985778808594,5.951275825500488,-5.951275825500488,,,43,219,,,,,,,
-5.606074810028076,8.071613311767578,5.944872856140137,-5.944872856140137,8.071613311767578,5.944872856140137,-5.944872856140137,,,44,224,,,,,,,
-5.606074810028076,12.995624542236328,5.94047212600708,-5.94047212600708,12.995624542236328,5.94047212600708,-5.94047212600708,0.0,nan,45,229,,,,,,,
-5.606074810028076,11.510658264160156,5.936326503753662,-5.936326503753662,11.510658264160156,5.936326503753662,-5.936326503753662,,,46,234,,,,,,,
-5.606074810028076,7.477664947509766,5.932051658630371,-5.932051658630371,7.477664947509766,5.932051658630371,-5.932051658630371,,,47,239,,,,,,,
-5.606074810028076,12.12759017944336,5.927550315856934,-5.927550315856934,12.12759017944336,5.927550315856934,-5.927550315856934,,,48,244,,,,,,,
,,3.1249210834503174,-3.1249210834503174,,,,,,49,249,,,,,,,3.4410953521728516
-5.606074810028076,9.591960906982422,5.925325393676758,-5.925325393676758,9.591960906982422,5.925325393676758,-5.925325393676758,,,49,249,,,,,,,
-5.606074810028076,10.369682312011719,5.920466423034668,-5.920466423034668,10.369682312011719,5.920466423034668,-5.920466423034668,0.0,nan,50,254,,,,,,,
-5.606074810028076,9.645652770996094,5.9173455238342285,-5.9173455238342285,9.645652770996094,5.9173455238342285,-5.9173455238342285,,,51,259,42.65928268432617,3.063678741455078e-05,-6.419916152954102,0.8085833787918091,42.65928268432617,3.063678741455078e-05,
-5.606074810028076,7.685470104217529,5.9143242835998535,-5.9143242835998535,7.6854705810546875,5.9143242835998535,-5.9143242835998535,,,52,264,,,,,,,
-5.606074810028076,7.116985321044922,5.911301136016846,-5.911301136016846,7.116985321044922,5.911301136016846,-5.911301136016846,,,53,269,,,,,,,
-5.606074810028076,11.83938980102539,5.908078670501709,-5.908078670501709,11.83938980102539,5.908078670501709,-5.908078670501709,,,54,274,,,,,,,
-5.606074810028076,8.374309539794922,5.907196044921875,-5.907196044921875,8.374309539794922,5.907196044921875,-5.907196044921875,0.0,nan,55,279,,,,,,,
-5.606074810028076,3.5721776485443115,5.904787540435791,-5.904787540435791,3.5721778869628906,5.904787540435791,-5.904787540435791,,,56,284,,,,,,,
-5.606074810028076,3.9376258850097656,5.903894424438477,-5.903894424438477,3.9376258850097656,5.903894424438477,-5.903894424438477,,,57,289,,,,,,,
-5.606074810028076,12.262344360351562,5.8985700607299805,-5.8985700607299805,12.262344360351562,5.8985700607299805,-5.8985700607299805,,,58,294,,,,,,,
,,3.170065402984619,-3.170065402984619,,,,,,59,299,,,,,,,0.9133219718933105
-5.606074810028076,6.522941589355469,5.8965911865234375,-5.8965911865234375,6.522941589355469,5.8965911865234375,-5.8965911865234375,,,59,299,,,,,,,
-5.606074810028076,9.128952026367188,5.897682189941406,-5.897682189941406,9.128952026367188,5.897682189941406,-5.897682189941406,0.0,nan,60,304,,,,,,,
-5.606074810028076,12.865066528320312,5.892641544342041,-5.892641544342041,12.865066528320312,5.892641544342041,-5.892641544342041,,,61,309,39.290714263916016,0.0001697540283203125,-6.3862152099609375,0.766890287399292,39.290714263916016,0.0001697540283203125,
-5.606074810028076,14.013481140136719,5.8912200927734375,-5.8912200927734375,14.013481140136719,5.8912200927734375,-5.8912200927734375,,,62,314,,,,,,,
-5.606074810028076,10.958290100097656,5.889774799346924,-5.889774799346924,10.958290100097656,5.889774799346924,-5.889774799346924,,,63,319,,,,,,,
-5.606074810028076,12.979698181152344,5.89047908782959,-5.89047908782959,12.979698181152344,5.89047908782959,-5.89047908782959,,,64,324,,,,,,,
-5.606074810028076,12.20846176147461,5.887214660644531,-5.887214660644531,12.20846176147461,5.887214660644531,-5.887214660644531,0.0,nan,65,329,,,,,,,
-5.606074810028076,12.664127349853516,5.885384559631348,-5.885384559631348,12.664127349853516,5.885384559631348,-5.885384559631348,,,66,334,,,,,,,
-5.606074810028076,12.345123291015625,5.88222599029541,-5.88222599029541,12.345123291015625,5.88222599029541,-5.88222599029541,,,67,339,,,,,,,
-5.606074810028076,8.49151611328125,5.881305694580078,-5.881305694580078,8.49151611328125,5.881305694580078,-5.881305694580078,,,68,344,,,,,,,
,,3.1398417949676514,-3.1398417949676514,,,,,,69,349,,,,,,,5.3307414054870605
-5.606074810028076,12.877273559570312,5.883266448974609,-5.883266448974609,12.877273559570312,5.883266448974609,-5.883266448974609,,,69,349,,,,,,,
-5.606074810028076,12.247943878173828,5.885461807250977,-5.885461807250977,12.247943878173828,5.885461807250977,-5.885461807250977,0.0,nan,70,354,,,,,,,
-5.606074810028076,9.84954833984375,5.879796504974365,-5.879796504974365,9.84954833984375,5.879796504974365,-5.879796504974365,,,71,359,23.63128662109375,6.92605972290039e-05,-6.386340618133545,0.7751244902610779,23.63128662109375,6.92605972290039e-05,
-5.606074810028076,8.17708969116211,5.876593589782715,-5.876593589782715,8.17708969116211,5.876593589782715,-5.876593589782715,,,72,364,,,,,,,
-5.606074810028076,7.35931396484375,5.87478494644165,-5.87478494644165,7.35931396484375,5.87478494644165,-5.87478494644165,,,73,369,,,,,,,
-5.606074810028076,12.955284118652344,5.873834609985352,-5.873834609985352,12.955284118652344,5.873834609985352,-5.873834609985352,,,74,374,,,,,,,
-5.606074810028076,6.9522857666015625,5.873091220855713,-5.873091220855713,6.9522857666015625,5.873091220855713,-5.873091220855713,0.0,nan,75,379,,,,,,,
-5.606074810028076,12.401676177978516,5.873561859130859,-5.873561859130859,12.401676177978516,5.873561859130859,-5.873561859130859,,,76,384,,,,,,,
-5.606074810028076,11.736202239990234,5.873152256011963,-5.873152256011963,11.736202239990234,5.873152256011963,-5.873152256011963,,,77,389,,,,,,,
-5.606074810028076,7.252978801727295,5.870597839355469,-5.870597839355469,7.252979278564453,5.870597839355469,-5.870597839355469,,,78,394,,,,,,,
,,3.1047348976135254,-3.1047348976135254,,,,,,79,399,,,,,,,1.1849403381347656
-5.606074810028076,4.382610321044922,5.868154525756836,-5.868154525756836,4.382610321044922,5.868154525756836,-5.868154525756836,,,79,399,,,,,,,
-5.606074810028076,13.613127708435059,5.869690418243408,-5.869690418243408,13.613128662109375,5.869690418243408,-5.869690418243408,0.0,nan,80,404,,,,,,,
-5.606074810028076,13.00039291381836,5.867824554443359,-5.867824554443359,13.00039291381836,5.867824554443359,-5.867824554443359,,,81,409,38.526153564453125,6.0439109802246094e-05,-6.295871257781982,0.6874542236328125,38.526153564453125,6.0439109802246094e-05,
-5.606074810028076,12.363719940185547,5.8681206703186035,-5.8681206703186035,12.363719940185547,5.8681206703186035,-5.8681206703186035,,,82,414,,,,,,,
-5.606074810028076,9.309959411621094,5.864563465118408,-5.864563465118408,9.309959411621094,5.864563465118408,-5.864563465118408,,,83,419,,,,,,,
-5.606074810028076,12.447929382324219,5.864250183105469,-5.864250183105469,12.447929382324219,5.864250183105469,-5.864250183105469,,,84,424,,,,,,,
-5.606074810028076,7.398128032684326,5.864105701446533,-5.864105701446533,7.398128509521484,5.864105701446533,-5.864105701446533,0.0,nan,85,429,,,,,,,
-5.606074810028076,9.703636169433594,5.864156246185303,-5.864156246185303,9.703636169433594,5.864156246185303,-5.864156246185303,,,86,434,,,,,,,
-5.606074810028076,8.767509460449219,5.861354351043701,-5.861354351043701,8.767509460449219,5.861354351043701,-5.861354351043701,,,87,439,,,,,,,
-5.606074810028076,9.203624725341797,5.860353946685791,-5.860353946685791,9.203624725341797,5.860353946685791,-5.860353946685791,,,88,444,,,,,,,
,,3.1044981479644775,-3.1044981479644775,,,,,,89,449,,,,,,,0.9366273880004883
-5.606074810028076,13.11139965057373,5.859528064727783,-5.859528064727783,13.111400604248047,5.859528064727783,-5.859528064727783,,,89,449,,,,,,,
-5.606074810028076,12.3748779296875,5.858943939208984,-5.858943939208984,12.3748779296875,5.858943939208984,-5.858943939208984,0.0,nan,90,454,,,,,,,
-5.606074810028076,7.428455352783203,5.858375549316406,-5.858375549316406,7.428455352783203,5.858375549316406,-5.858375549316406,,,91,459,41.925907135009766,0.00015914440155029297,-6.234160900115967,0.630726158618927,41.925907135009766,0.00015914440155029297,
-5.606074810028076,6.301116943359375,5.859002113342285,-5.859002113342285,6.301116943359375,5.859002113342285,-5.859002113342285,,,92,464,,,,,,,
-5.606074810028076,12.10794448852539,5.857916831970215,-5.857916831970215,12.10794448852539,5.857916831970215,-5.857916831970215,,,93,469,,,,,,,
-5.606074810028076,10.894775390625,5.855771064758301,-5.855771064758301,10.894775390625,5.855771064758301,-5.855771064758301,,,94,474,,,,,,,
-5.606074810028076,11.6546630859375,5.85496187210083,-5.85496187210083,11.6546630859375,5.85496187210083,-5.85496187210083,0.0,nan,95,479,,,,,,,
-5.606074810028076,12.816333770751953,5.856716632843018,-5.856716632843018,12.816333770751953,5.856716632843018,-5.856716632843018,,,96,484,,,,,,,
-5.606074810028076,12.973976135253906,5.853766441345215,-5.853766441345215,12.973976135253906,5.853766441345215,-5.853766441345215,,,97,489,,,,,,,
-5.606074810028076,13.717269897460938,5.852921485900879,-5.852921485900879,13.717269897460938,5.852921485900879,-5.852921485900879,,,98,494,,,,,,,
,,3.1147780418395996,-3.1147780418395996,,,,,,99,499,,,,,,,0.9376406669616699
-5.606074810028076,10.344123840332031,5.852302551269531,-5.852302551269531,10.344123840332031,5.852302551269531,-5.852302551269531,,,99,499,,,,,,,
-5.606074810028076,3.5848617553710938,5.8521246910095215,-5.8521246910095215,3.5848617553710938,5.8521246910095215,-5.8521246910095215,0.0,nan,100,504,,,,,,,
-5.606074810028076,10.538578033447266,5.851498603820801,-5.851498603820801,10.538578033447266,5.851498603820801,-5.851498603820801,,,101,509,32.31792449951172,0.00014781951904296875,-6.296049118041992,0.6657840609550476,32.31792449951172,0.00014781951904296875,
-5.606074810028076,10.91775894165039,5.849958419799805,-5.849958419799805,10.91775894165039,5.849958419799805,-5.849958419799805,,,102,514,,,,,,,
-5.606074810028076,8.884906768798828,5.8499250411987305,-5.8499250411987305,8.884906768798828,5.8499250411987305,-5.8499250411987305,,,103,519,,,,,,,
-5.606074810028076,8.39700698852539,5.8490681648254395,-5.8490681648254395,8.39700698852539,5.8490681648254395,-5.8490681648254395,,,104,524,,,,,,,
-5.606074810028076,8.048629760742188,5.847965240478516,-5.847965240478516,8.048629760742188,5.847965240478516,-5.847965240478516,0.0,nan,105,529,,,,,,,
-5.606074810028076,9.68017578125,5.847804069519043,-5.847804069519043,9.68017578125,5.847804069519043,-5.847804069519043,,,106,534,,,,,,,
-5.606074810028076,13.086700439453125,5.846889019012451,-5.846889019012451,13.086700439453125,5.846889019012451,-5.846889019012451,,,107,539,,,,,,,
-5.606074810028076,13.176726341247559,5.8466973304748535,-5.8466973304748535,13.176727294921875,5.8466973304748535,-5.8466973304748535,,,108,544,,,,,,,
,,3.0883116722106934,-3.0883116722106934,,,,,,109,549,,,,,,,1.1376738548278809
-5.606074810028076,12.031936645507812,5.847860336303711,-5.847860336303711,12.031936645507812,5.847860336303711,-5.847860336303711,,,109,549,,,,,,,
-5.606074810028076,10.734367370605469,5.844788074493408,-5.844788074493408,10.734367370605469,5.844788074493408,-5.844788074493408,0.0,nan,110,554,,,,,,,
-5.606074810028076,12.312793731689453,5.84636116027832,-5.84636116027832,12.312793731689453,5.84636116027832,-5.84636116027832,,,111,559,27.227306365966797,-1.4901161193847656e-05,-6.269497871398926,0.6731057167053223,27.227306365966797,-1.4901161193847656e-05,
-5.606074810028076,11.570549011230469,5.844864368438721,-5.844864368438721,11.570549011230469,5.844864368438721,-5.844864368438721,,,112,564,,,,,,,
-5.606074810028076,4.843997955322266,5.846075057983398,-5.846075057983398,4.843997955322266,5.846075057983398,-5.846075057983398,,,113,569,,,,,,,
-5.606074810028076,12.937450408935547,5.843977928161621,-5.843977928161621,12.937450408935547,5.843977928161621,-5.843977928161621,,,114,574,,,,,,,
-5.606074810028076,6.356716156005859,5.843320846557617,-5.843320846557617,6.356716156005859,5.843320846557617,-5.843320846557617,0.0,nan,115,579,,,,,,,
-5.606074810028076,7.866859436035156,5.8427839279174805,-5.8427839279174805,7.866859436035156,5.8427839279174805,-5.8427839279174805,,,116,584,,,,,,,
-5.606074810028076,12.182044982910156,5.840181350708008,-5.840181350708008,12.182044982910156,5.840181350708008,-5.840181350708008,,,117,589,,,,,,,
-5.606074810028076,10.09378433227539,5.839601993560791,-5.839601993560791,10.09378433227539,5.839601993560791,-5.839601993560791,,,118,594,,,,,,,
,,3.0899720191955566,-3.0899720191955566,,,,,,119,599,,,,,,,1.0131001472473145
-5.606074810028076,13.273143768310547,5.83878231048584,-5.83878231048584,13.273143768310547,5.83878231048584,-5.83878231048584,,,119,599,,,,,,,
-5.606074810028076,7.045555591583252,5.838620185852051,-5.838620185852051,7.045555114746094,5.838620185852051,-5.838620185852051,0.0,nan,120,604,,,,,,,
-5.606074810028076,4.987239837646484,5.837771415710449,-5.837771415710449,4.987239837646484,5.837771415710449,-5.837771415710449,,,121,609,36.50026321411133,0.00018548965454101562,-6.217073440551758,0.668410062789917,36.50026321411133,0.00018548965454101562,
-5.606074810028076,11.80276870727539,5.837004661560059,-5.837004661560059,11.80276870727539,5.837004661560059,-5.837004661560059,,,122,614,,,,,,,
-5.606074810028076,8.250045776367188,5.836441516876221,-5.836441516876221,8.250045776367188,5.836441516876221,-5.836441516876221,,,123,619,,,,,,,
-5.606074810028076,7.632541179656982,5.835844039916992,-5.835844039916992,7.632541656494141,5.835844039916992,-5.835844039916992,,,124,624,,,,,,,
-5.606074810028076,8.444595336914062,5.838442325592041,-5.838442325592041,8.444595336914062,5.838442325592041,-5.838442325592041,0.0,nan,125,629,,,,,,,
-5.606074810028076,11.713504791259766,5.837301731109619,-5.837301731109619,11.713504791259766,5.837301731109619,-5.837301731109619,,,126,634,,,,,,,
-5.606074810028076,11.246776580810547,5.837475299835205,-5.837475299835205,11.246776580810547,5.837475299835205,-5.837475299835205,,,127,639,,,,,,,
-5.606074810028076,12.511920928955078,5.834145545959473,-5.834145545959473,12.511920928955078,5.834145545959473,-5.834145545959473,,,128,644,,,,,,,
,,3.106484889984131,-3.106484889984131,,,,,,129,649,,,,,,,6.095528602600098
-5.606074810028076,12.686920166015625,5.83237886428833,-5.83237886428833,12.686920166015625,5.83237886428833,-5.83237886428833,,,129,649,,,,,,,
-5.606074810028076,12.524986267089844,5.833851337432861,-5.833851337432861,12.524986267089844,5.833851337432861,-5.833851337432861,0.0,nan,130,654,,,,,,,
-5.606074810028076,13.033771514892578,5.837265491485596,-5.837265491485596,13.033771514892578,5.837265491485596,-5.837265491485596,,,131,659,27.641010284423828,1.2278556823730469e-05,-6.2222747802734375,0.5958263874053955,27.641010284423828,1.2278556823730469e-05,
-5.606074810028076,7.474327564239502,5.831312656402588,-5.831312656402588,7.474327087402344,5.831312656402588,-5.831312656402588,,,132,664,,,,,,,
-5.606074810028076,12.03451156616211,5.829542636871338,-5.829542636871338,12.03451156616211,5.829542636871338,-5.829542636871338,,,133,669,,,,,,,
-5.606074810028076,8.578968048095703,5.829528331756592,-5.829528331756592,8.578968048095703,5.829528331756592,-5.829528331756592,,,134,674,,,,,,,
-5.606074810028076,10.667228698730469,5.828882694244385,-5.828882694244385,10.667228698730469,5.828882694244385,-5.828882694244385,0.0,nan,135,679,,,,,,,
-5.606074810028076,7.885837554931641,5.82882833480835,-5.82882833480835,7.885837554931641,5.82882833480835,-5.82882833480835,,,136,684,,,,,,,
-5.606074810028076,13.490104675292969,5.828168869018555,-5.828168869018555,13.490104675292969,5.828168869018555,-5.828168869018555,,,137,689,,,,,,,
-5.606074810028076,8.653545379638672,5.829165458679199,-5.829165458679199,8.653545379638672,5.829165458679199,-5.829165458679199,,,138,694,,,,,,,
,,3.07476544380188,-3.07476544380188,,,,,,139,699,,,,,,,6.361424922943115
-5.606074810028076,12.828922271728516,5.825246810913086,-5.825246810913086,12.828922271728516,5.825246810913086,-5.825246810913086,,,139,699,,,,,,,
-5.606074810028076,12.098312377929688,5.82537317276001,-5.82537317276001,12.098312377929688,5.82537317276001,-5.82537317276001,0.0,nan,140,704,,,,,,,
-5.606074810028076,7.791900634765625,5.824899196624756,-5.824899196624756,7.791900634765625,5.824899196624756,-5.824899196624756,,,141,709,41.483116149902344,0.00042045116424560547,-6.207949638366699,0.5874814391136169,41.483116149902344,0.00042045116424560547,
-5.606074810028076,10.400104522705078,5.824234485626221,-5.824234485626221,10.400104522705078,5.824234485626221,-5.824234485626221,,,142,714,,,,,,,
-5.606074810028076,9.052848815917969,5.82493782043457,-5.82493782043457,9.052848815917969,5.82493782043457,-5.82493782043457,,,143,719,,,,,,,
-5.606074810028076,11.793899536132812,5.823209285736084,-5.823209285736084,11.793899536132812,5.823209285736084,-5.823209285736084,,,144,724,,,,,,,
-5.606074810028076,13.500690460205078,5.823459148406982,-5.823459148406982,13.500690460205078,5.823459148406982,-5.823459148406982,0.0,nan,145,729,,,,,,,
-5.606074810028076,8.008384704589844,5.821354389190674,-5.821354389190674,8.008384704589844,5.821354389190674,-5.821354389190674,,,146,734,,,,,,,
-5.606074810028076,7.938289642333984,5.821238994598389,-5.821238994598389,7.938289642333984,5.821238994598389,-5.821238994598389,,,147,739,,,,,,,
-5.606074810028076,9.259510040283203,5.822564125061035,-5.822564125061035,9.259510040283203,5.822564125061035,-5.822564125061035,,,148,744,,,,,,,
,,3.0752179622650146,-3.0752179622650146,,,,,,149,749,,,,,,,1.6241669654846191
-5.606074810028076,12.351512908935547,5.820531845092773,-5.820531845092773,12.351512908935547,5.820531845092773,-5.820531845092773,,,149,749,,,,,,,
-5.606074810028076,9.311676025390625,5.818531036376953,-5.818531036376953,9.311676025390625,5.818531036376953,-5.818531036376953,0.0,nan,150,754,,,,,,,
-5.606074810028076,10.780811309814453,5.818187236785889,-5.818187236785889,10.780811309814453,5.818187236785889,-5.818187236785889,,,151,759,31.912803649902344,0.0002835988998413086,-6.131554126739502,0.5837064981460571,31.912803649902344,0.0002835988998413086,
-5.606074810028076,11.523056030273438,5.818156719207764,-5.818156719207764,11.523056030273438,5.818156719207764,-5.818156719207764,,,152,764,,,,,,,
-5.606074810028076,9.210681915283203,5.817516803741455,-5.817516803741455,9.210681915283203,5.817516803741455,-5.817516803741455,,,153,769,,,,,,,
-5.606074810028076,13.41390609741211,5.816129684448242,-5.816129684448242,13.41390609741211,5.816129684448242,-5.816129684448242,,,154,774,,,,,,,
-5.606074810028076,8.981513977050781,5.8160400390625,-5.8160400390625,8.981513977050781,5.8160400390625,-5.8160400390625,0.0,nan,155,779,,,,,,,
-5.606074810028076,12.902545928955078,5.815225601196289,-5.815225601196289,12.902545928955078,5.815225601196289,-5.815225601196289,,,156,784,,,,,,,
-5.606074810028076,4.296588897705078,5.815955638885498,-5.815955638885498,4.296588897705078,5.815955638885498,-5.815955638885498,,,157,789,,,,,,,
-5.606074810028076,12.504959106445312,5.81501579284668,-5.81501579284668,12.504959106445312,5.81501579284668,-5.81501579284668,,,158,794,,,,,,,
,,3.059257745742798,-3.059257745742798,,,,,,159,799,,,,,,,0.9729862213134766
-5.606074810028076,3.2973289489746094,5.813654899597168,-5.813654899597168,3.2973289489746094,5.813654899597168,-5.813654899597168,,,159,799,,,,,,,
-5.606074810028076,9.619522094726562,5.812784194946289,-5.812784194946289,9.619522094726562,5.812784194946289,-5.812784194946289,0.0,nan,160,804,,,,,,,
-5.606074810028076,7.5572967529296875,5.81227970123291,-5.81227970123291,7.5572967529296875,5.81227970123291,-5.81227970123291,,,161,809,34.43422317504883,6.794929504394531e-05,-6.18483304977417,0.5598306655883789,34.43422317504883,6.794929504394531e-05,
-5.606074810028076,7.33795166015625,5.812329292297363,-5.812329292297363,7.33795166015625,5.812329292297363,-5.812329292297363,,,162,814,,,,,,,
-5.606074810028076,12.783241271972656,5.812974452972412,-5.812974452972412,12.783241271972656,5.812974452972412,-5.812974452972412,,,163,819,,,,,,,
-5.606074810028076,11.914443969726562,5.810856342315674,-5.810856342315674,11.914443969726562,5.810856342315674,-5.810856342315674,,,164,824,,,,,,,
-5.606074810028076,8.646583557128906,5.811359405517578,-5.811359405517578,8.646583557128906,5.811359405517578,-5.811359405517578,0.0,nan,165,829,,,,,,,
