log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
-5.606074333190918,4.696273326873779,10.35197639465332,-10.35197639465332,5.2721734046936035,10.35197639465332,-10.35197639465332,56,1139,,,,,,,,,,,
,,15.507052421569824,,,,,57,1149,,,,,,,-9.699029922485352,5.808022499084473,-15.507052421569824,-15.507052421569824,5.289679527282715
-5.606074333190918,4.913330554962158,9.904680252075195,-9.904680252075195,5.40481424331665,9.904680252075195,-9.904680252075195,57,1159,,,,,,,,,,,
-5.606074333190918,4.5711517333984375,10.228314399719238,-10.228314399719238,5.110340118408203,10.228314399719238,-10.228314399719238,58,1179,,,,,,,,,,,
,,15.834860801696777,,,,,59,1199,,,,,,,-9.959288597106934,5.875569820404053,-15.834860801696777,-15.834860801696777,16.68535614013672
-5.606074333190918,4.81109619140625,10.164560317993164,-10.164560317993164,5.523152828216553,10.16456127166748,-10.16456127166748,59,1199,,,,,,,,,,,
-5.606074333190918,4.582881927490234,9.68625259399414,-9.68625259399414,5.10161828994751,9.68625259399414,-9.68625259399414,60,1219,,,,,,,,,,,
-5.606074333190918,4.708957672119141,9.936771392822266,-9.936771392822266,5.232112407684326,9.936771392822266,-9.936771392822266,61,1239,40.099491119384766,0.04585456848144531,-5.764307498931885,0.15303902328014374,40.099491119384766,0.04585456848144531,,,,,
,,16.309825897216797,,,,,62,1249,,,,,,,-10.256535530090332,6.053289413452148,-16.309825897216797,-16.309825897216797,5.322741508483887
-5.606074333190918,4.778480529785156,9.35927677154541,-9.35927677154541,5.274153709411621,9.359277725219727,-9.359277725219727,62,1259,,,,,,,,,,,
-5.606074333190918,4.724884510040283,9.764387130737305,-9.764387130737305,5.2207159996032715,9.764387130737305,-9.764387130737305,63,1279,,,,,,,,,,,
,,15.377243995666504,,,,,64,1299,,,,,,,-9.471885681152344,5.905357360839844,-15.377243995666504,-15.377243995666504,9.55909538269043
-5.606074333190918,5.4229736328125,9.697737693786621,-9.697737693786621,5.789018630981445,9.697736740112305,-9.697736740112305,64,1299,,,,,,,,,,,
-5.606074333190918,5.0846099853515625,10.237751007080078,-10.237751007080078,5.48694372177124,10.237749099731445,-10.237749099731445,65,1319,,,,,,,,,,,
-5.606074333190918,5.259799957275391,9.747068405151367,-9.747068405151367,5.653871059417725,9.747068405151367,-9.747068405151367,66,1339,,,,,,,,,,,
,,15.371299743652344,,,,,67,1349,,,,,,,-9.918993949890137,5.452307224273682,-15.371299743652344,-15.371299743652344,5.687121391296387
-5.606074333190918,4.941081523895264,10.08958625793457,-10.08958625793457,5.3628716468811035,10.08958625793457,-10.08958625793457,67,1359,,,,,,,,,,,
-5.606074333190918,5.022335052490234,10.636507987976074,-10.636507987976074,5.500888824462891,10.636507987976074,-10.636507987976074,68,1379,,,,,,,,,,,
,,15.76388931274414,,,,,69,1399,,,,,,,-9.894357681274414,5.86953067779541,-15.76388931274414,-15.76388931274414,9.246170043945312
-5.606074333190918,4.968165874481201,9.739611625671387,-9.739611625671387,5.442073822021484,9.739612579345703,-9.739612579345703,69,1399,,,,,,,,,,,
-5.606074333190918,5.183506011962891,10.107404708862305,-10.107404708862305,5.643050670623779,10.107405662536621,-10.107405662536621,70,1419,,,,,,,,,,,
-5.606074333190918,4.761505126953125,9.506662368774414,-9.506662368774414,5.10899019241333,9.50666332244873,-9.50666332244873,71,1439,37.844757080078125,0.04264569282531738,-5.921233654022217,0.30996474623680115,37.844757080078125,0.04264569282531738,,,,,
,,15.184874534606934,,,,,72,1449,,,,,,,-9.462711334228516,5.722162246704102,-15.184874534606934,-15.184874534606934,8.207047462463379
-5.606074333190918,4.609012603759766,9.94086742401123,-9.94086742401123,5.14841890335083,9.94086742401123,-9.94086742401123,72,1459,,,,,,,,,,,
-5.606074333190918,4.611301422119141,9.920671463012695,-9.920671463012695,5.136138916015625,9.920671463012695,-9.920671463012695,73,1479,,,,,,,,,,,
,,14.862109184265137,,,,,74,1499,,,,,,,-9.023338317871094,5.838770389556885,-14.862109184265137,-14.862109184265137,14.980926513671875
-5.606074333190918,4.817485809326172,10.175979614257812,-10.175979614257812,5.3086466789245605,10.175978660583496,-10.175978660583496,74,1499,,,,,,,,,,,
-5.606074333190918,5.053138732910156,10.068095207214355,-10.068095207214355,5.552867889404297,10.068095207214355,-10.068095207214355,75,1519,,,,,,,,,,,
-5.606074333190918,4.6016693115234375,8.97472858428955,-8.97472858428955,5.127809047698975,8.97472858428955,-8.97472858428955,76,1539,,,,,,,,,,,
,,15.260193824768066,,,,,77,1549,,,,,,,-9.44623851776123,5.813955307006836,-15.260193824768066,-15.260193824768066,6.355112552642822
-5.606074333190918,4.613494396209717,9.424151420593262,-9.424151420593262,5.152459621429443,9.424152374267578,-9.424152374267578,77,1559,,,,,,,,,,,
-5.606074333190918,4.649067401885986,9.945097923278809,-9.945097923278809,5.166086673736572,9.945097923278809,-9.945097923278809,78,1579,,,,,,,,,,,
,,15.849760055541992,,,,,79,1599,,,,,,,-10.288759231567383,5.561000823974609,-15.849760055541992,-15.849760055541992,9.2869291305542
-5.606074333190918,4.592418670654297,9.625887870788574,-9.625887870788574,5.085709095001221,9.625887870788574,-9.625887870788574,79,1599,,,,,,,,,,,
-5.606074333190918,5.21240234375,9.998873710632324,-9.998873710632324,5.666369915008545,9.998873710632324,-9.998873710632324,80,1619,,,,,,,,,,,
-5.606074333190918,4.6749114990234375,9.77009105682373,-9.77009105682373,5.2078423500061035,9.77009105682373,-9.77009105682373,81,1639,142.42808532714844,0.042950987815856934,-5.914216041564941,0.3029477298259735,142.42808532714844,0.042950987815856934,,,,,
