log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
-5.606074333190918,5.2753448486328125,10.26053237915039,-10.26053237915039,5.724761962890625,10.26053237915039,-10.26053237915039,29,599,,,,,,,,,,,
-5.606074333190918,5.040072917938232,10.597251892089844,-10.597251892089844,5.5537261962890625,10.59725284576416,-10.59725284576416,30,619,,,,,,,,,,,
-5.606074333190918,5.344486236572266,10.36373519897461,-10.36373519897461,5.816780090332031,10.363734245300293,-10.363734245300293,31,639,40.499027252197266,0.03497445583343506,-5.126298427581787,-0.4849705696105957,40.499027252197266,0.03497445583343506,,,,,
,,16.150089263916016,,,,,32,649,,,,,,,-9.644689559936523,6.505399703979492,-16.150089263916016,-16.150089263916016,6.122747421264648
-5.606074333190918,5.353832244873047,10.707847595214844,-10.707847595214844,5.776063919067383,10.707847595214844,-10.707847595214844,32,659,,,,,,,,,,,
-5.606074333190918,5.3691864013671875,10.179916381835938,-10.179916381835938,5.830595016479492,10.17991828918457,-10.17991828918457,33,679,,,,,,,,,,,
,,15.68289566040039,,,,,34,699,,,,,,,-9.72515869140625,5.957737445831299,-15.68289566040039,-15.68289566040039,9.30621337890625
-5.606074333190918,5.255126953125,10.251927375793457,-10.251927375793457,5.803282260894775,10.251928329467773,-10.251928329467773,34,699,,,,,,,,,,,
-5.606074333190918,5.247783660888672,10.241962432861328,-10.241962432861328,5.686814785003662,10.241961479187012,-10.241961479187012,35,719,,,,,,,,,,,
-5.606074333190918,5.120849132537842,10.342236518859863,-10.342236518859863,5.602077960968018,10.342235565185547,-10.342235565185547,36,739,,,,,,,,,,,
,,15.904522895812988,,,,,37,749,,,,,,,-9.920141220092773,5.984382629394531,-15.904522895812988,-15.904522895812988,5.948590278625488
-5.606074333190918,5.425357818603516,10.602904319763184,-10.602904319763184,6.0655670166015625,10.602904319763184,-10.602904319763184,37,759,,,,,,,,,,,
-5.606074333190918,5.077075958251953,10.190377235412598,-10.190377235412598,5.568124771118164,10.190376281738281,-10.190376281738281,38,779,,,,,,,,,,,
,,16.284639358520508,,,,,39,799,,,,,,,-10.231009483337402,6.053630352020264,-16.284639358520508,-16.284639358520508,8.61418628692627
-5.606074333190918,4.782295227050781,10.069540977478027,-10.069540977478027,5.265963554382324,10.069540977478027,-10.069540977478027,39,799,,,,,,,,,,,
-5.606074333190918,4.952335357666016,9.937875747680664,-9.937875747680664,5.555985927581787,9.937874794006348,-9.937874794006348,40,819,,,,,,,,,,,
-5.606074333190918,4.680538177490234,10.120604515075684,-10.120604515075684,5.177751541137695,10.12060546875,-10.12060546875,41,839,40.215904235839844,0.03272247314453125,-5.174901485443115,-0.4363674521446228,40.215904235839844,0.03272247314453125,,,,,
,,15.531485557556152,,,,,42,849,,,,,,,-9.405238151550293,6.126247882843018,-15.531485557556152,-15.531485557556152,5.347188472747803
-5.606074333190918,4.549407958984375,10.736723899841309,-10.736723899841309,5.053359031677246,10.736723899841309,-10.736723899841309,42,859,,,,,,,,,,,
-5.606074333190918,5.096911907196045,9.985489845275879,-9.985489845275879,5.5734639167785645,9.985490798950195,-9.985490798950195,43,879,,,,,,,,,,,
,,17.20001220703125,,,,,44,899,,,,,,,-10.832216262817383,6.367794990539551,-17.20001220703125,-17.20001220703125,9.341275215148926
-5.606074333190918,5.195045471191406,10.167718887329102,-10.167718887329102,5.646155834197998,10.167718887329102,-10.167718887329102,44,899,,,,,,,,,,,
-5.606074333190918,5.087184906005859,9.338842391967773,-9.338842391967773,5.553173065185547,9.338842391967773,-9.338842391967773,45,919,,,,,,,,,,,
-5.606074333190918,4.998970031738281,10.070586204528809,-10.070586204528809,5.485999584197998,10.070587158203125,-10.070587158203125,46,939,,,,,,,,,,,
,,16.421096801757812,,,,,47,949,,,,,,,-10.392129898071289,6.028966903686523,-16.421096801757812,-16.421096801757812,6.357440948486328
-5.606074333190918,5.101490020751953,10.368356704711914,-10.368356704711914,5.585538387298584,10.368356704711914,-10.368356704711914,47,959,,,,,,,,,,,
-5.606074333190918,5.260276794433594,10.55916690826416,-10.55916690826416,5.701892852783203,10.559168815612793,-10.559168815612793,48,979,,,,,,,,,,,
,,16.025760650634766,,,,,49,999,,,,,,,-10.218400955200195,5.8073601722717285,-16.025760650634766,-16.025760650634766,9.039745330810547
-5.606074333190918,4.809856414794922,10.55875301361084,-10.55875301361084,5.1800618171691895,10.55875301361084,-10.55875301361084,49,999,,,,,,,,,,,
-5.606074333190918,4.475879669189453,10.465877532958984,-10.465877532958984,4.786779880523682,10.465876579284668,-10.465876579284668,50,1019,,,,,,,,,,,
-5.606074333190918,4.617690563201904,9.844746589660645,-9.844746589660645,5.025249004364014,9.844745635986328,-9.844745635986328,51,1039,37.2098274230957,0.03382766246795654,-5.188233375549316,-0.42303526401519775,37.2098274230957,0.03382766246795654,,,,,
,,16.070383071899414,,,,,52,1049,,,,,,,-9.909122467041016,6.161260604858398,-16.070383071899414,-16.070383071899414,6.652437210083008
-5.606074333190918,4.801464080810547,9.411955833435059,-9.411955833435059,5.198866367340088,9.411955833435059,-9.411955833435059,52,1059,,,,,,,,,,,
-5.606074333190918,5.908107757568359,10.608757019042969,-10.608757019042969,6.437902927398682,10.608757972717285,-10.608757972717285,53,1079,,,,,,,,,,,
,,16.660314559936523,,,,,54,1099,,,,,,,-10.79245376586914,5.867859840393066,-16.660314559936523,-16.660314559936523,13.769988059997559
-5.606074333190918,5.393409252166748,9.718786239624023,-9.718786239624023,6.151139736175537,9.718786239624023,-9.718786239624023,54,1099,,,,,,,,,,,
-5.606074333190918,5.915737152099609,10.06528091430664,-10.06528091430664,6.486246109008789,10.06528091430664,-10.06528091430664,55,1119,,,,,,,,,,,
-5.606074333190918,5.178260803222656,10.058113098144531,-10.058113098144531,5.806630611419678,10.058113098144531,-10.058113098144531,56,1139,,,,,,,,,,,
,,16.060834884643555,,,,,57,1149,,,,,,,-10.039855003356934,6.0209784507751465,-16.060834884643555,-16.060834884643555,6.796093463897705
-5.606074333190918,5.370426177978516,9.931998252868652,-9.931998252868652,5.958497524261475,9.931997299194336,-9.931997299194336,57,1159,,,,,,,,,,,
-5.606074333190918,5.192565441131592,10.381332397460938,-10.381332397460938,5.7729949951171875,10.381332397460938,-10.381332397460938,58,1179,,,,,,,,,,,
,,16.18630599975586,,,,,59,1199,,,,,,,-10.072151184082031,6.114157199859619,-16.18630599975586,-16.18630599975586,12.89564037322998
-5.606074333190918,4.922389984130859,10.340492248535156,-10.340492248535156,5.469151973724365,10.340492248535156,-10.340492248535156,59,1199,,,,,,,,,,,
-5.606074333190918,4.714775562286377,9.825435638427734,-9.825435638427734,5.269257068634033,9.82543659210205,-9.82543659210205,60,1219,,,,,,,,,,,
-5.606074333190918,4.609107971191406,10.494353294372559,-10.494353294372559,5.151836395263672,10.494353294372559,-10.494353294372559,61,1239,40.0666618347168,0.03465676307678223,-5.1004767417907715,-0.510792076587677,40.0666618347168,0.03465676307678223,,,,,
,,16.890134811401367,,,,,62,1249,,,,,,,-10.40774917602539,6.48238468170166,-16.890134811401367,-16.890134811401367,6.26244592666626
-5.606074333190918,5.039024829864502,9.677395820617676,-9.677395820617676,5.489033222198486,9.677395820617676,-9.677395820617676,62,1259,,,,,,,,,,,
-5.606074333190918,4.722785949707031,9.854236602783203,-9.854236602783203,5.220579624176025,9.854236602783203,-9.854236602783203,63,1279,,,,,,,,,,,
,,16.148279190063477,,,,,64,1299,,,,,,,-9.990399360656738,6.157878875732422,-16.148279190063477,-16.148279190063477,9.291312217712402
