log_prob_true,time_log_prob,loss,log_prob,val_time_log_prob,val_loss,val_log_prob,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,log_px_z,kl_z,elbo,objective,time_forward
-4.454781532287598,21.35152816772461,13.0415678024292,-13.0415678024292,21.87110710144043,13.041568756103516,-13.041568756103516,0,19,,,,,,,,,,,
-4.454781532287598,19.54345703125,9.917716026306152,-9.917716026306152,21.522287368774414,9.917716026306152,-9.917716026306152,1,39,49.313297271728516,0.030437588691711426,-10.942742347717285,6.482767105102539,49.313297271728516,0.030437588691711426,,,,,
,,17.43962287902832,,,,,2,49,,,,,,,-11.483301162719727,5.95632266998291,-17.43962287902832,-17.43962287902832,17.503509521484375
-4.454781532287598,17.230796813964844,8.482847213745117,-8.482847213745117,18.90913200378418,8.482848167419434,-8.482848167419434,2,59,,,,,,,,,,,
-4.454781532287598,20.68328857421875,8.994474411010742,-8.994474411010742,21.8610897064209,8.994474411010742,-8.994474411010742,3,79,,,,,,,,,,,
,,15.867408752441406,,,,,4,99,,,,,,,-10.244462013244629,5.6229448318481445,-15.867408752441406,-15.867408752441406,31.77804183959961
-4.454781532287598,16.97378158569336,7.687047481536865,-7.687047481536865,18.717453002929688,7.687048435211182,-7.687048435211182,4,99,,,,,,,,,,,
-4.454781532287598,18.24474334716797,7.348495960235596,-7.348495960235596,20.27220344543457,7.348496913909912,-7.348496913909912,5,119,,,,,,,,,,,
-4.454781532287598,17.566871643066406,7.228854656219482,-7.228854656219482,19.082548141479492,7.228854656219482,-7.228854656219482,6,139,,,,,,,,,,,
,,15.307339668273926,,,,,7,149,,,,,,,-9.853239059448242,5.454102516174316,-15.307339668273926,-15.307339668273926,17.226673126220703
-4.454781532287598,18.101215362548828,7.527412414550781,-7.527412414550781,19.85044288635254,7.527412414550781,-7.527412414550781,7,159,,,,,,,,,,,
-4.454781532287598,17.745492935180664,7.4963178634643555,-7.4963178634643555,19.560564041137695,7.4963178634643555,-7.4963178634643555,8,179,,,,,,,,,,,
,,15.490012168884277,,,,,9,199,,,,,,,-9.824023246765137,5.665988922119141,-15.490012168884277,-15.490012168884277,31.353357315063477
-4.454781532287598,19.09160614013672,7.885979652404785,-7.885979652404785,20.93476676940918,7.885979652404785,-7.885979652404785,9,199,,,,,,,,,,,
-4.454781532287598,19.574260711669922,7.6401686668396,-7.6401686668396,20.767532348632812,7.640168190002441,-7.640168190002441,10,219,,,,,,,,,,,
-4.454781532287598,20.496749877929688,7.671040058135986,-7.671040058135986,21.509414672851562,7.671040058135986,-7.671040058135986,11,239,49.555908203125,0.023715496063232422,-6.169113636016846,1.7091374397277832,49.555908203125,0.023715496063232422,,,,,
,,15.088667869567871,,,,,12,249,,,,,,,-9.143746376037598,5.94492244720459,-15.088667869567871,-15.088667869567871,17.971731185913086
-4.454781532287598,17.47894287109375,7.706927299499512,-7.706927299499512,19.81595802307129,7.706928253173828,-7.706928253173828,12,259,,,,,,,,,,,
-4.454781532287598,19.021224975585938,7.265777111053467,-7.265777111053467,20.308433532714844,7.265778064727783,-7.265778064727783,13,279,,,,,,,,,,,
,,15.3013916015625,,,,,14,299,,,,,,,-10.450697898864746,4.850693702697754,-15.3013916015625,-15.3013916015625,27.45407485961914
-4.454781532287598,16.695213317871094,7.262576580047607,-7.262576580047607,18.303064346313477,7.262576580047607,-7.262576580047607,14,299,,,,,,,,,,,
-4.454781532287598,16.53432846069336,7.599142074584961,-7.599142074584961,18.27280616760254,7.599141597747803,-7.599141597747803,15,319,,,,,,,,,,,
-4.454781532287598,18.184566497802734,7.550467014312744,-7.550467014312744,19.5345516204834,7.550467014312744,-7.550467014312744,16,339,,,,,,,,,,,
,,14.397825241088867,,,,,17,349,,,,,,,-8.681657791137695,5.7161664962768555,-14.397825241088867,-14.397825241088867,24.162233352661133
-4.454781532287598,18.816089630126953,7.676949977874756,-7.676949977874756,20.71123695373535,7.676950931549072,-7.676950931549072,17,359,,,,,,,,,,,
-4.454781532287598,17.264272689819336,8.119393348693848,-8.119393348693848,19.194971084594727,8.119392395019531,-8.119392395019531,18,379,,,,,,,,,,,
,,14.004432678222656,,,,,19,399,,,,,,,-8.829460144042969,5.174971580505371,-14.004432678222656,-14.004432678222656,25.752273559570312
-4.454781532287598,17.366409301757812,7.405557632446289,-7.405557632446289,18.92677879333496,7.4055585861206055,-7.4055585861206055,19,399,,,,,,,,,,,
-4.454781532287598,21.668338775634766,7.625117301940918,-7.625117301940918,22.3863468170166,7.625116348266602,-7.625116348266602,20,419,,,,,,,,,,,
-4.454781532287598,23.21491241455078,8.0126953125,-8.0126953125,23.93773078918457,8.012694358825684,-8.012694358825684,21,439,54.37503433227539,0.027385830879211426,-5.418920040130615,0.9589434862136841,54.37503433227539,0.027385830879211426,,,,,
,,14.845955848693848,,,,,22,449,,,,,,,-8.871289253234863,5.974666118621826,-14.845955848693848,-14.845955848693848,20.330307006835938
-4.454781532287598,21.324634552001953,8.132499694824219,-8.132499694824219,22.477991104125977,8.132499694824219,-8.132499694824219,22,459,,,,,,,,,,,
-4.454781532287598,16.315460205078125,7.788898468017578,-7.788898468017578,18.0020751953125,7.788898468017578,-7.788898468017578,23,479,,,,,,,,,,,
,,14.931863784790039,,,,,24,499,,,,,,,-9.01377010345459,5.918094635009766,-14.931863784790039,-14.931863784790039,35.77988052368164
-4.454781532287598,18.899250030517578,7.494385719299316,-7.494385719299316,20.382617950439453,7.494385242462158,-7.494385242462158,24,499,,,,,,,,,,,
