log_prob_true,time_log_prob,loss,log_prob,val_log_prob_true,val_time_log_prob,val_loss,val_log_prob,val_loss_jacobian_x,val_loss_jacobian_u,epoch,step,time_sample_obs,mmd_obs,log_prob_p,kl_distance,val_time_sample_obs,val_mmd_obs,val_log_prob_p,val_kl_distance,time_forward
-13.530383110046387,1.3098716735839844,13.959595680236816,-13.959595680236816,-13.530383110046387,1.3098716735839844,13.959595680236816,-13.959595680236816,,,28,144,,,,,,,,,
,,8.962337493896484,-8.962337493896484,,,,,,,29,149,,,,,,,,,0.8305907249450684
-13.530383110046387,2.6433944702148438,13.94790267944336,-13.94790267944336,-13.530383110046387,2.6433944702148438,13.94790267944336,-13.94790267944336,,,29,149,,,,,,,,,
-13.530383110046387,3.1716346740722656,13.937272071838379,-13.937272071838379,-13.530383110046387,3.1716346740722656,13.937272071838379,-13.937272071838379,0.0,0.0,30,154,,,,,,,,,
-13.530383110046387,1.203155517578125,13.927078247070312,-13.927078247070312,-13.530383110046387,1.203155517578125,13.927078247070312,-13.927078247070312,,,31,159,38.97829055786133,0.0003731250762939453,nan,nan,38.97829055786133,0.0003731250762939453,nan,nan,
-13.530383110046387,3.3669471740722656,13.91762638092041,-13.91762638092041,-13.530383110046387,3.3669471740722656,13.91762638092041,-13.91762638092041,,,32,164,,,,,,,,,
-13.530383110046387,3.6052703857421875,13.908973693847656,-13.908973693847656,-13.530383110046387,3.6052703857421875,13.908973693847656,-13.908973693847656,,,33,169,,,,,,,,,
-13.530383110046387,2.7573585510253906,13.900591850280762,-13.900591850280762,-13.530383110046387,2.7573585510253906,13.900591850280762,-13.900591850280762,,,34,174,,,,,,,,,
-13.530383110046387,1.5573501586914062,13.892996788024902,-13.892996788024902,-13.530383110046387,1.5573501586914062,13.892996788024902,-13.892996788024902,0.0,0.0,35,179,,,,,,,,,
-13.530383110046387,3.3002851009368896,13.885843276977539,-13.885843276977539,-13.530383110046387,3.3002853393554688,13.885843276977539,-13.885843276977539,,,36,184,,,,,,,,,
-13.530383110046387,1.883697509765625,13.879094123840332,-13.879094123840332,-13.530383110046387,1.883697509765625,13.879094123840332,-13.879094123840332,,,37,189,,,,,,,,,
-13.530383110046387,1.3982772827148438,13.872312545776367,-13.872312545776367,-13.530383110046387,1.3982772827148438,13.872312545776367,-13.872312545776367,,,38,194,,,,,,,,,
,,8.896425247192383,-8.896425247192383,,,,,,,39,199,,,,,,,,,4.118859767913818
-13.530383110046387,3.961944580078125,13.86622142791748,-13.86622142791748,-13.530383110046387,3.961944580078125,13.86622142791748,-13.86622142791748,,,39,199,,,,,,,,,
-13.530383110046387,1.4032363891601562,13.860481262207031,-13.860481262207031,-13.530383110046387,1.4032363891601562,13.860481262207031,-13.860481262207031,0.0,0.0,40,204,,,,,,,,,
-13.530383110046387,1.4306068420410156,13.855096817016602,-13.855096817016602,-13.530383110046387,1.4306068420410156,13.855096817016602,-13.855096817016602,,,41,209,38.03815841674805,0.0006333589553833008,nan,nan,38.03815841674805,0.0006333589553833008,nan,nan,
-13.530383110046387,7.312870502471924,13.849720001220703,-13.849720001220703,-13.530383110046387,7.312870025634766,13.849720001220703,-13.849720001220703,,,42,214,,,,,,,,,
-13.530383110046387,1.8814085721969604,13.844542503356934,-13.844542503356934,-13.530383110046387,1.88140869140625,13.844542503356934,-13.844542503356934,,,43,219,,,,,,,,,
-13.530383110046387,1.8424032926559448,13.839593887329102,-13.839593887329102,-13.530383110046387,1.8424034118652344,13.839593887329102,-13.839593887329102,,,44,224,,,,,,,,,
-13.530383110046387,1.432037353515625,13.83484172821045,-13.83484172821045,-13.530383110046387,1.432037353515625,13.83484172821045,-13.83484172821045,0.0,0.0,45,229,,,,,,,,,
-13.530383110046387,1.397705078125,13.83044719696045,-13.83044719696045,-13.530383110046387,1.397705078125,13.83044719696045,-13.83044719696045,,,46,234,,,,,,,,,
-13.530383110046387,3.786945343017578,13.825326919555664,-13.825326919555664,-13.530383110046387,3.786945343017578,13.825326919555664,-13.825326919555664,,,47,239,,,,,,,,,
-13.530383110046387,2.7530670166015625,13.821000099182129,-13.821000099182129,-13.530383110046387,2.7530670166015625,13.821000099182129,-13.821000099182129,,,48,244,,,,,,,,,
,,8.864412307739258,-8.864412307739258,,,,,,,49,249,,,,,,,,,0.9635686874389648
-13.530383110046387,1.5652656555175781,13.816590309143066,-13.816590309143066,-13.530383110046387,1.5652656555175781,13.816590309143066,-13.816590309143066,,,49,249,,,,,,,,,
-13.530383110046387,1.2880325317382812,13.812840461730957,-13.812840461730957,-13.530383110046387,1.2880325317382812,13.812840461730957,-13.812840461730957,0.0,0.0,50,254,,,,,,,,,
-13.530383110046387,7.556628704071045,13.808321952819824,-13.808321952819824,-13.530383110046387,7.556629180908203,13.808321952819824,-13.808321952819824,,,51,259,36.02437973022461,0.0005974769592285156,nan,nan,36.02437973022461,0.0005974769592285156,nan,nan,
-13.530383110046387,3.6045074462890625,13.803683280944824,-13.803683280944824,-13.530383110046387,3.6045074462890625,13.803683280944824,-13.803683280944824,,,52,264,,,,,,,,,
-13.530383110046387,2.7019500732421875,13.799589157104492,-13.799589157104492,-13.530383110046387,2.7019500732421875,13.799589157104492,-13.799589157104492,,,53,269,,,,,,,,,
-13.530383110046387,4.032802581787109,13.79609203338623,-13.79609203338623,-13.530383110046387,4.032802581787109,13.79609203338623,-13.79609203338623,,,54,274,,,,,,,,,
-13.530383110046387,1.3407707214355469,13.791566848754883,-13.791566848754883,-13.530383110046387,1.3407707214355469,13.791566848754883,-13.791566848754883,0.0,0.0,55,279,,,,,,,,,
-13.530383110046387,3.397655487060547,13.787461280822754,-13.787461280822754,-13.530383110046387,3.397655487060547,13.787461280822754,-13.787461280822754,,,56,284,,,,,,,,,
-13.530383110046387,1.34429931640625,13.783926963806152,-13.783926963806152,-13.530383110046387,1.34429931640625,13.783926963806152,-13.783926963806152,,,57,289,,,,,,,,,
-13.530383110046387,2.4028778076171875,13.78020191192627,-13.78020191192627,-13.530383110046387,2.4028778076171875,13.78020191192627,-13.78020191192627,,,58,294,,,,,,,,,
,,8.823501586914062,-8.823501586914062,,,,,,,59,299,,,,,,,,,0.8884668350219727
-13.530383110046387,1.4132499694824219,13.776347160339355,-13.776347160339355,-13.530383110046387,1.4132499694824219,13.776347160339355,-13.776347160339355,,,59,299,,,,,,,,,
-13.530383110046387,4.050540924072266,13.772623062133789,-13.772623062133789,-13.530383110046387,4.050540924072266,13.772623062133789,-13.772623062133789,0.0,0.0,60,304,,,,,,,,,
-13.530383110046387,1.3119697570800781,13.769355773925781,-13.769355773925781,-13.530383110046387,1.3119697570800781,13.769355773925781,-13.769355773925781,,,61,309,48.9781379699707,0.00028777122497558594,nan,nan,48.9781379699707,0.00028777122497558594,nan,nan,
-13.530383110046387,2.5216102600097656,13.765887260437012,-13.765887260437012,-13.530383110046387,2.5216102600097656,13.765887260437012,-13.765887260437012,,,62,314,,,,,,,,,
-13.530383110046387,2.9653549194335938,13.761919021606445,-13.761919021606445,-13.530383110046387,2.9653549194335938,13.761919021606445,-13.761919021606445,,,63,319,,,,,,,,,
-13.530383110046387,2.451324462890625,13.758382797241211,-13.758382797241211,-13.530383110046387,2.451324462890625,13.758382797241211,-13.758382797241211,,,64,324,,,,,,,,,
-13.530383110046387,1.6625404357910156,13.755555152893066,-13.755555152893066,-13.530383110046387,1.6625404357910156,13.755555152893066,-13.755555152893066,0.0,0.0,65,329,,,,,,,,,
-13.530383110046387,3.0059814453125,13.752738952636719,-13.752738952636719,-13.530383110046387,3.0059814453125,13.752738952636719,-13.752738952636719,,,66,334,,,,,,,,,
-13.530383110046387,4.936408996582031,13.749323844909668,-13.749323844909668,-13.530383110046387,4.936408996582031,13.749323844909668,-13.749323844909668,,,67,339,,,,,,,,,
-13.530383110046387,2.5058746337890625,13.746140480041504,-13.746140480041504,-13.530383110046387,2.5058746337890625,13.746140480041504,-13.746140480041504,,,68,344,,,,,,,,,
,,8.809492111206055,-8.809492111206055,,,,,,,69,349,,,,,,,,,1.5427470207214355
-13.530383110046387,1.4391899108886719,13.743396759033203,-13.743396759033203,-13.530383110046387,1.4391899108886719,13.743396759033203,-13.743396759033203,,,69,349,,,,,,,,,
-13.530383110046387,1.200103759765625,13.740226745605469,-13.740226745605469,-13.530383110046387,1.200103759765625,13.740226745605469,-13.740226745605469,0.0,0.0,70,354,,,,,,,,,
-13.530383110046387,2.033710479736328,13.737743377685547,-13.737743377685547,-13.530383110046387,2.033710479736328,13.737743377685547,-13.737743377685547,,,71,359,36.30781173706055,0.0004813671112060547,nan,nan,36.30781173706055,0.0004813671112060547,nan,nan,
-13.530383110046387,3.78875732421875,13.735028266906738,-13.735028266906738,-13.530383110046387,3.78875732421875,13.735028266906738,-13.735028266906738,,,72,364,,,,,,,,,
-13.530383110046387,1.5870094299316406,13.732279777526855,-13.732279777526855,-13.530383110046387,1.5870094299316406,13.732279777526855,-13.732279777526855,,,73,369,,,,,,,,,
-13.530383110046387,2.3459434509277344,13.729722023010254,-13.729722023010254,-13.530383110046387,2.3459434509277344,13.729722023010254,-13.729722023010254,,,74,374,,,,,,,,,
-13.530383110046387,1.4242172241210938,13.726914405822754,-13.726914405822754,-13.530383110046387,1.4242172241210938,13.726914405822754,-13.726914405822754,0.0,0.0,75,379,,,,,,,,,
-13.530383110046387,1.848220944404602,13.724778175354004,-13.724778175354004,-13.530383110046387,1.8482208251953125,13.724778175354004,-13.724778175354004,,,76,384,,,,,,,,,
-13.530383110046387,1.4871597290039062,13.722624778747559,-13.722624778747559,-13.530383110046387,1.4871597290039062,13.722624778747559,-13.722624778747559,,,77,389,,,,,,,,,
-13.530383110046387,2.395153045654297,13.719934463500977,-13.719934463500977,-13.530383110046387,2.395153045654297,13.719934463500977,-13.719934463500977,,,78,394,,,,,,,,,
,,8.771489143371582,-8.771489143371582,,,,,,,79,399,,,,,,,,,2.3049116134643555
-13.530383110046387,6.374168395996094,13.717568397521973,-13.717568397521973,-13.530383110046387,6.374168395996094,13.717568397521973,-13.717568397521973,,,79,399,,,,,,,,,
-13.530383110046387,2.6319503784179688,13.71538257598877,-13.71538257598877,-13.530383110046387,2.6319503784179688,13.71538257598877,-13.71538257598877,0.0,0.0,80,404,,,,,,,,,
-13.530383110046387,1.6671181917190552,13.713637351989746,-13.713637351989746,-13.530383110046387,1.6671180725097656,13.713637351989746,-13.713637351989746,,,81,409,31.497575759887695,0.0008279085159301758,nan,nan,31.497573852539062,0.0008279085159301758,nan,nan,
-13.530383110046387,1.6434669494628906,13.711277961730957,-13.711277961730957,-13.530383110046387,1.6434669494628906,13.711277961730957,-13.711277961730957,,,82,414,,,,,,,,,
-13.530383110046387,1.363372802734375,13.709184646606445,-13.709184646606445,-13.530383110046387,1.363372802734375,13.709184646606445,-13.709184646606445,,,83,419,,,,,,,,,
-13.530383110046387,2.2657394409179688,13.707599639892578,-13.707599639892578,-13.530383110046387,2.2657394409179688,13.707599639892578,-13.707599639892578,,,84,424,,,,,,,,,
-13.530383110046387,1.2187957763671875,13.705367088317871,-13.705367088317871,-13.530383110046387,1.2187957763671875,13.705367088317871,-13.705367088317871,0.0,0.0,85,429,,,,,,,,,
-13.530383110046387,4.428005218505859,13.703137397766113,-13.703137397766113,-13.530383110046387,4.428005218505859,13.703137397766113,-13.703137397766113,,,86,434,,,,,,,,,
-13.530383110046387,1.9161224365234375,13.701362609863281,-13.701362609863281,-13.530383110046387,1.9161224365234375,13.701362609863281,-13.701362609863281,,,87,439,,,,,,,,,
-13.530383110046387,1.5158653259277344,13.699668884277344,-13.699668884277344,-13.530383110046387,1.5158653259277344,13.699668884277344,-13.699668884277344,,,88,444,,,,,,,,,
,,8.827865600585938,-8.827865600585938,,,,,,,89,449,,,,,,,,,0.9168386459350586
-13.530383110046387,2.8772354125976562,13.69802188873291,-13.69802188873291,-13.530383110046387,2.8772354125976562,13.69802188873291,-13.69802188873291,,,89,449,,,,,,,,,
-13.530383110046387,2.9549598693847656,13.696022033691406,-13.696022033691406,-13.530383110046387,2.9549598693847656,13.696022033691406,-13.696022033691406,0.0,0.0,90,454,,,,,,,,,
-13.530383110046387,2.97088623046875,13.694181442260742,-13.694181442260742,-13.530383110046387,2.97088623046875,13.694181442260742,-13.694181442260742,,,91,459,47.9395866394043,0.0004134178161621094,nan,nan,47.9395866394043,0.0004134178161621094,nan,nan,
-13.530383110046387,1.381683349609375,13.692240715026855,-13.692240715026855,-13.530383110046387,1.381683349609375,13.692240715026855,-13.692240715026855,,,92,464,,,,,,,,,
-13.530383110046387,3.5320281982421875,13.690887451171875,-13.690887451171875,-13.530383110046387,3.5320281982421875,13.690887451171875,-13.690887451171875,,,93,469,,,,,,,,,
-13.530383110046387,1.8574714660644531,13.689127922058105,-13.689127922058105,-13.530383110046387,1.8574714660644531,13.689127922058105,-13.689127922058105,,,94,474,,,,,,,,,
-13.530383110046387,1.3507843017578125,13.687506675720215,-13.687506675720215,-13.530383110046387,1.3507843017578125,13.687506675720215,-13.687506675720215,0.0,0.0,95,479,,,,,,,,,
-13.530383110046387,7.353973388671875,13.685850143432617,-13.685850143432617,-13.530383110046387,7.353973388671875,13.685850143432617,-13.685850143432617,,,96,484,,,,,,,,,
-13.530383110046387,1.3463020324707031,13.684343338012695,-13.684343338012695,-13.530383110046387,1.3463020324707031,13.684343338012695,-13.684343338012695,,,97,489,,,,,,,,,
-13.530383110046387,3.5297393798828125,13.682746887207031,-13.682746887207031,-13.530383110046387,3.5297393798828125,13.682746887207031,-13.682746887207031,,,98,494,,,,,,,,,
,,8.752840995788574,-8.752840995788574,,,,,,,99,499,,,,,,,,,1.2066364288330078
-13.530383110046387,1.4092445373535156,13.681283950805664,-13.681283950805664,-13.530383110046387,1.4092445373535156,13.681283950805664,-13.681283950805664,,,99,499,,,,,,,,,
-13.530383110046387,1.3197898864746094,13.679244041442871,-13.679244041442871,-13.530383110046387,1.3197898864746094,13.679244041442871,-13.679244041442871,0.0,0.0,100,504,,,,,,,,,
-13.530383110046387,1.8643379211425781,13.67794418334961,-13.67794418334961,-13.530383110046387,1.8643379211425781,13.67794418334961,-13.67794418334961,,,101,509,42.72947311401367,0.0005211830139160156,nan,nan,42.72947311401367,0.0005211830139160156,nan,nan,
-13.530383110046387,2.766132354736328,13.676562309265137,-13.676562309265137,-13.530383110046387,2.766132354736328,13.676562309265137,-13.676562309265137,,,102,514,,,,,,,,,
-13.530383110046387,6.940269470214844,13.674978256225586,-13.674978256225586,-13.530383110046387,6.940269470214844,13.674978256225586,-13.674978256225586,,,103,519,,,,,,,,,
-13.530383110046387,1.3478279113769531,13.673238754272461,-13.673238754272461,-13.530383110046387,1.3478279113769531,13.673238754272461,-13.673238754272461,,,104,524,,,,,,,,,
-13.530383110046387,1.374053955078125,13.671882629394531,-13.671882629394531,-13.530383110046387,1.374053955078125,13.671882629394531,-13.671882629394531,0.0,0.0,105,529,,,,,,,,,
-13.530383110046387,3.487396001815796,13.67087173461914,-13.67087173461914,-13.530383110046387,3.487396240234375,13.67087173461914,-13.67087173461914,,,106,534,,,,,,,,,
-13.530383110046387,2.2369384765625,13.669513702392578,-13.669513702392578,-13.530383110046387,2.2369384765625,13.669513702392578,-13.669513702392578,,,107,539,,,,,,,,,
-13.530383110046387,1.4218330383300781,13.667768478393555,-13.667768478393555,-13.530383110046387,1.4218330383300781,13.667768478393555,-13.667768478393555,,,108,544,,,,,,,,,
,,8.75937271118164,-8.75937271118164,,,,,,,109,549,,,,,,,,,1.077115535736084
-13.530383110046387,1.2919425964355469,13.666277885437012,-13.666277885437012,-13.530383110046387,1.2919425964355469,13.666277885437012,-13.666277885437012,,,109,549,,,,,,,,,
-13.530383110046387,1.3997077941894531,13.664962768554688,-13.664962768554688,-13.530383110046387,1.3997077941894531,13.664962768554688,-13.664962768554688,0.0,0.0,110,554,,,,,,,,,
-13.530383110046387,9.162139892578125,13.663562774658203,-13.663562774658203,-13.530383110046387,9.162139892578125,13.663562774658203,-13.663562774658203,,,111,559,41.72544479370117,0.0003026723861694336,nan,nan,41.72544479370117,0.0003026723861694336,nan,nan,
-13.530383110046387,1.2308120727539062,13.662138938903809,-13.662138938903809,-13.530383110046387,1.2308120727539062,13.662138938903809,-13.662138938903809,,,112,564,,,,,,,,,
-13.530383110046387,2.3072242736816406,13.660832405090332,-13.660832405090332,-13.530383110046387,2.3072242736816406,13.660832405090332,-13.660832405090332,,,113,569,,,,,,,,,
-13.530383110046387,2.659320831298828,13.659823417663574,-13.659823417663574,-13.530383110046387,2.659320831298828,13.659823417663574,-13.659823417663574,,,114,574,,,,,,,,,
-13.530383110046387,4.591178894042969,13.658188819885254,-13.658188819885254,-13.530383110046387,4.591178894042969,13.658188819885254,-13.658188819885254,0.0,0.0,115,579,,,,,,,,,
-13.530383110046387,1.9866943359375,13.65684986114502,-13.65684986114502,-13.530383110046387,1.9866943359375,13.65684986114502,-13.65684986114502,,,116,584,,,,,,,,,
-13.530383110046387,3.624248504638672,13.655976295471191,-13.655976295471191,-13.530383110046387,3.624248504638672,13.655976295471191,-13.655976295471191,,,117,589,,,,,,,,,
-13.530383110046387,1.3098716735839844,13.654546737670898,-13.654546737670898,-13.530383110046387,1.3098716735839844,13.654546737670898,-13.654546737670898,,,118,594,,,,,,,,,
,,8.760186195373535,-8.760186195373535,,,,,,,119,599,,,,,,,,,3.0962228775024414
-13.530383110046387,2.9265403747558594,13.653076171875,-13.653076171875,-13.530383110046387,2.9265403747558594,13.653076171875,-13.653076171875,,,119,599,,,,,,,,,
-13.530383110046387,1.3547897338867188,13.651961326599121,-13.651961326599121,-13.530383110046387,1.3547897338867188,13.651961326599121,-13.651961326599121,0.0,0.0,120,604,,,,,,,,,
-13.530383110046387,1.3769149780273438,13.650965690612793,-13.650965690612793,-13.530383110046387,1.3769149780273438,13.650965690612793,-13.650965690612793,,,121,609,44.43073272705078,0.00040972232818603516,nan,nan,44.43073272705078,0.00040972232818603516,nan,nan,
-13.530383110046387,1.3916015625,13.649541854858398,-13.649541854858398,-13.530383110046387,1.3916015625,13.649541854858398,-13.649541854858398,,,122,614,,,,,,,,,
-13.530383110046387,2.9593467712402344,13.648359298706055,-13.648359298706055,-13.530383110046387,2.9593467712402344,13.648359298706055,-13.648359298706055,,,123,619,,,,,,,,,
-13.530383110046387,1.267242431640625,13.647502899169922,-13.647502899169922,-13.530383110046387,1.267242431640625,13.647502899169922,-13.647502899169922,,,124,624,,,,,,,,,
-13.530383110046387,7.003498554229736,13.646240234375,-13.646240234375,-13.530383110046387,7.003498077392578,13.646240234375,-13.646240234375,0.0,0.0,125,629,,,,,,,,,
-13.530383110046387,2.0003318786621094,13.645185470581055,-13.645185470581055,-13.530383110046387,2.0003318786621094,13.645185470581055,-13.645185470581055,,,126,634,,,,,,,,,
-13.530383110046387,2.5970458984375,13.643712043762207,-13.643712043762207,-13.530383110046387,2.5970458984375,13.643712043762207,-13.643712043762207,,,127,639,,,,,,,,,
-13.530383110046387,1.4805793762207031,13.64261531829834,-13.64261531829834,-13.530383110046387,1.4805793762207031,13.64261531829834,-13.64261531829834,,,128,644,,,,,,,,,
,,8.666857719421387,-8.666857719421387,,,,,,,129,649,,,,,,,,,1.156151294708252
-13.530383110046387,1.3752937316894531,13.641968727111816,-13.641968727111816,-13.530383110046387,1.3752937316894531,13.641968727111816,-13.641968727111816,,,129,649,,,,,,,,,
-13.530383110046387,1.2099266052246094,13.641618728637695,-13.641618728637695,-13.530383110046387,1.2099266052246094,13.641618728637695,-13.641618728637695,0.0,0.0,130,654,,,,,,,,,
-13.530383110046387,2.1759986877441406,13.63967227935791,-13.63967227935791,-13.530383110046387,2.1759986877441406,13.63967227935791,-13.63967227935791,,,131,659,40.01359939575195,0.000354766845703125,nan,nan,40.01359939575195,0.000354766845703125,nan,nan,
-13.530383110046387,1.3550758361816406,13.638490676879883,-13.638490676879883,-13.530383110046387,1.3550758361816406,13.638490676879883,-13.638490676879883,,,132,664,,,,,,,,,
-13.530383110046387,1.1857986450195312,13.638373374938965,-13.638373374938965,-13.530383110046387,1.1857986450195312,13.638373374938965,-13.638373374938965,,,133,669,,,,,,,,,
-13.530383110046387,1.3876914978027344,13.637115478515625,-13.637115478515625,-13.530383110046387,1.3876914978027344,13.637115478515625,-13.637115478515625,,,134,674,,,,,,,,,
-13.530383110046387,2.250194549560547,13.63618278503418,-13.63618278503418,-13.530383110046387,2.250194549560547,13.63618278503418,-13.63618278503418,0.0,0.0,135,679,,,,,,,,,
-13.530383110046387,1.5031814575195312,13.635004997253418,-13.635004997253418,-13.530383110046387,1.5031814575195312,13.635004997253418,-13.635004997253418,,,136,684,,,,,,,,,
-13.530383110046387,3.8135526180267334,13.634140968322754,-13.634140968322754,-13.530383110046387,3.8135528564453125,13.634140968322754,-13.634140968322754,,,137,689,,,,,,,,,
-13.530383110046387,2.9512405395507812,13.633243560791016,-13.633243560791016,-13.530383110046387,2.9512405395507812,13.633243560791016,-13.633243560791016,,,138,694,,,,,,,,,
,,8.705865859985352,-8.705865859985352,,,,,,,139,699,,,,,,,,,1.681983470916748
-13.530383110046387,1.4554977416992188,13.632871627807617,-13.632871627807617,-13.530383110046387,1.4554977416992188,13.632871627807617,-13.632871627807617,,,139,699,,,,,,,,,
-13.530383110046387,1.3653755187988281,13.632115364074707,-13.632115364074707,-13.530383110046387,1.3653755187988281,13.632115364074707,-13.632115364074707,0.0,0.0,140,704,,,,,,,,,
-13.530383110046387,6.976222515106201,13.63071060180664,-13.63071060180664,-13.530383110046387,6.976222991943359,13.63071060180664,-13.63071060180664,,,141,709,40.10467529296875,0.0003304481506347656,nan,nan,40.10467529296875,0.0003304481506347656,nan,nan,
-13.530383110046387,1.3311386108398438,13.63032341003418,-13.63032341003418,-13.530383110046387,1.3311386108398438,13.63032341003418,-13.63032341003418,,,142,714,,,,,,,,,
-13.530383110046387,2.1753311157226562,13.630240440368652,-13.630240440368652,-13.530383110046387,2.1753311157226562,13.630240440368652,-13.630240440368652,,,143,719,,,,,,,,,
-13.530383110046387,1.3976097106933594,13.62845516204834,-13.62845516204834,-13.530383110046387,1.3976097106933594,13.62845516204834,-13.62845516204834,,,144,724,,,,,,,,,
